APHP	APLP	GH	270.369	206.776	233.449	126.917	115.936	44.8292	99.3798	150.974	-15.7222
APHP	APLP	GL	501.781	136.659	209.013	723.806	114.911	342.133	651.457	405.082	-14.7607
APHP	APLP	MADHP	528.924	244.246	169.171	797.977	115.424	263.148	873.395	472.073	-15.7222
APHP	APLP	MADLP	538.693	243.554	167.292	761.433	116.007	274.238	837.996	484.262	-15.7222
APHP	APLP	OH	524.369	253.433	161.966	420.392	116.007	248.926	512.13	475.35	-15.7222
APHP	APLP	OL	515.309	262.301	163.849	543.823	115.936	232.131	641.618	463.582	-15.7222
APHP	APLP	TACHP	409.764	214.832	173.136	257.566	116.007	176.76	297.322	352.922	-15.7222
APHP	APLP	TACLP	384.776	286.913	161.103	609.028	115.308	79.7905	734.575	338.189	-15.7222
APHP	GH	GL	424.874	123.345	321.232	723.806	126.917	342.133	526.044	226.431	44.8292
APHP	GH	MADHP	427.311	206.225	240.94	797.977	126.917	262.148	763.516	313.291	44.645
APHP	GH	MADLP	438.705	207.158	237.453	761.433	126.917	274.238	731.26	328.001	44.8292
APHP	GH	OH	425.14	217.797	238.66	420.392	126.917	248.02	397.954	312.149	44.645
APHP	GH	OL	417.322	227.906	239.147	543.823	126.917	232.131	533.132	304.45	44.8292
APHP	GH	TACHP	348.832	217.492	219.571	257.085	126.917	176.76	256.676	254.644	44.645
APHP	GH	TACLP	309.811	275.541	226.38	608.372	126.917	79.7905	657.454	209.381	44.645
APHP	GL	MADHP	226.046	306.489	312.231	797.977	723.806	263.148	793.125	637.168	342.133
APHP	GL	MADLP	231.255	301.237	312.271	761.433	723.806	274.238	752.202	642.362	342.133
APHP	GL	OH	225.787	319.972	311.292	420.392	723.806	248.926	427.602	637.923	342.133
APHP	GL	OL	221.077	333.19	303.468	543.823	723.806	232.131	572.785	641.067	342.133
APHP	GL	TACHP	197.829	368.017	258.712	257.905	723.806	175.76	368.478	662.974	342.133
APHP	GL	TACLP	247.035	514.293	179.683	609.028	723.806	79.7905	944.304	791.056	342.133
APHP	MADHP	MADLP	63.3838	52.9225	815.508	761.433	797.977	274.238	-3.32078	45.193	263.148
APHP	MADHP	OH	124.385	138.127	585.136	420.392	797.977	248.926	-27.8227	337.007	263.148
APHP	MADHP	OL	104.126	135.796	647.325	543.823	797.977	232.131	34.8721	254.39	263.148
APHP	MADHP	TACHP	280.48	370.225	223.479	259.352	797.977	176.76	409.102	855.091	263.148
APHP	MADHP	TACLP	217.681	404.496	263.207	608.622	797.977	79.7905	749.735	752.445	263.148
APHP	MADLP	OH	122.512	146.715	587.438	420.356	761.433	249.02	-21.4445	296.232	274.238
APHP	MADLP	OL	98.9939	141.125	660.544	543.823	761.433	232.131	26.9215	199.482	274.238
APHP	MADLP	TACHP	275.812	376.018	224.636	257.606	761.433	176.76	412.828	813.651	274.238
APHP	MADLP	TACLP	213.182	410.458	264.874	608.078	761.433	79.7905	753.528	710.751	274.238
APHP	OH	OL	123.308	141.236	576.186	543.823	420.392	232.131	110.438	-32.6032	248.926
