APHP	APLP	GH	306.718	94.8204	114.406	272.362	85.978	149.675	252.661	278.042	-62.5706
APHP	APLP	GL	300.671	91.4868	115.818	436.314	85.978	147.45	411.98	270.399	-62.5706
APHP	APLP	MADHP	394.221	102.633	87.4885	498.838	85.978	228.573	514.07	393.126	-62.5706
APHP	APLP	MADLP	388.625	104.655	89.5759	475.84	85.978	221.829	490.399	385.329	-62.5706
APHP	APLP	OH	396.526	103.598	86.7437	171.553	85.978	230.15	188.305	395.229	-62.5706
APHP	APLP	OL	391.063	102.76	87.6096	243.452	85.978	225.982	258.692	389.904	-62.5706
APHP	APLP	TACHP	258.244	100.345	126.133	355.645	85.978	95.9597	329.675	219.246	-62.5706
APHP	APLP	TACLP	252.655	99.6538	127.523	448.371	85.978	91.1004	420.452	212.569	-62.5706
APHP	GH	GL	49.6969	52.4106	364.093	436.314	272.362	147.45	124.623	-42.0872	149.675
APHP	GH	MADHP	256.459	176.769	146.075	498.838	272.362	228.573	528.707	382.554	149.675
APHP	GH	MADLP	254.432	182.36	143.763	475.715	272.362	221.829	515.191	382.889	149.675
APHP	GH	OH	255.504	174.474	145.274	171.553	272.362	230.15	202.407	382.453	149.675
APHP	GH	OL	251.289	174.884	145.372	243.452	272.362	225.982	272.628	379.093	149.675
APHP	GH	TACHP	141.662	195.661	187.654	354.498	272.362	95.9597	363.386	226.926	149.675
APHP	GH	TACLP	143.602	202.499	178.297	448.371	272.362	91.1004	472.373	238.265	149.675
APHP	GL	MADHP	262.492	180.088	136.342	498.838	436.314	228.573	541.871	562.385	147.45
APHP	GL	MADLP	262.007	187.221	133.218	475.84	436.314	221.829	531.793	565.039	147.45
APHP	GL	OH	261.33	177.586	136.204	171.553	436.314	230.15	213.786	561.511	147.45
APHP	GL	OL	257.539	178.42	135.842	243.452	436.314	225.982	285.715	558.022	147.45
APHP	GL	TACHP	136.325	187.61	185.583	354.498	436.314	95.9597	357.968	387.038	147.45
APHP	GL	TACLP	137.73	193.913	176.632	448.371	436.314	91.1004	465.546	397.481	147.45
APHP	MADHP	MADLP	43.3033	50.9209	475.602	474.84	498.838	221.829	51.6838	65.3965	228.573
APHP	MADHP	OH	114.268	112.928	320.506	171.553	498.838	230.15	-32.03	291.88	228.573
APHP	MADHP	OL	93.5674	96.8524	357.653	243.452	498.838	225.982	-18.2428	234.023	228.573
APHP	MADHP	TACHP	153.744	287.433	133.268	354.498	498.838	95.9597	508.949	518.667	228.573
APHP	MADHP	TACLP	150.881	289.468	132.963	448.371	498.838	91.1004	604.84	516.622	228.573
APHP	MADLP	OH	119.533	110.575	320.088	171.553	475.84	230.15	-33.6807	275.766	221.829
APHP	MADLP	OL	94.2042	89.8715	360.513	243.452	475.84	225.982	-27.1929	210.477	221.829
APHP	MADLP	TACHP	156.455	282.527	135.033	353.909	474.84	95.9597	502.274	499.005	221.829
APHP	MADLP	TACLP	151.842	282.811	134.749	448.371	474.84	91.1004	596.378	494.096	221.829
