APHP	APLP	GH	146.281	133.707	192.205	89.1985	45.6976	13.7507	30.195	0.337003	1.44044
APHP	APLP	GL	154.529	146.277	173.916	290.664	45.9476	13.458	263.286	24.9338	1.44044
APHP	APLP	MADHP	182.861	150.192	145.098	388.103	46.5053	35.6515	393.841	85.9247	1.44044
APHP	APLP	MADLP	177.233	153.368	144.652	367.854	45.6976	28.3759	376.942	78.2585	0.940441
APHP	APLP	OH	181.69	148.34	145.778	109.135	46.5053	35.7969	111.378	83.2403	0.940441
APHP	APLP	OL	186.285	144.972	146.886	168.351	46.5053	43.2172	167.698	86.2458	1.44044
APHP	APLP	TACHP	170.691	150.161	152.66	170.181	45.9476	22.285	168.078	64.1145	1.44044
APHP	APLP	TACLP	173.928	149.412	149.519	409.328	46.5053	28.8597	409.619	69.676	1.44044
APHP	GH	GL	139.139	143.461	195.145	290.664	89.1985	13.458	239.111	32.3643	13.7507
APHP	GH	MADHP	174.715	154.62	145.275	388.103	89.1985	35.6515	398.027	118.242	13.7507
APHP	GH	MADLP	169.659	158.368	144.763	367.854	89.1985	28.8759	381.477	112.98	13.7507
APHP	GH	OH	174.036	153.259	146.111	109.135	89.1985	36.2635	115.465	116.459	13.7507
APHP	GH	OL	177.886	149.147	147.771	168.351	89.1985	43.2172	170.676	118.041	13.7507
APHP	GH	TACHP	164.345	156.389	150.988	169.884	89.1985	22.285	176.858	101.909	13.7507
APHP	GH	TACLP	167.511	155.569	147.496	409.328	89.1985	30.8597	418.141	107.817	15.7507
APHP	GL	MADHP	179.227	154.81	147.498	388.103	290.664	35.6515	396.392	322.155	13.458
APHP	GL	MADLP	176.709	161.095	145.691	367.854	290.664	28.3759	383.068	321.011	12.958
APHP	GL	OH	176.073	150.974	151.562	109.135	290.664	36.2969	108.503	314.915	13.458
APHP	GL	OL	182.283	149.223	148.715	168.351	290.664	43.2172	170.299	324.113	13.458
APHP	GL	TACHP	163.907	151.629	160.002	170.098	290.664	22.285	161.406	294.012	13.458
APHP	GL	TACLP	162.766	146.503	168.562	409.328	290.664	28.3597	386.695	283.951	12.958
APHP	MADHP	MADLP	86.8315	95.6355	333.678	367.854	388.103	28.8759	129.387	141.656	35.6515
APHP	MADHP	OH	120.755	120.073	268.386	109.135	388.103	36.2969	-41.5456	240.386	35.6515
APHP	MADHP	OL	137.472	128.828	233.748	168.351	388.103	43.2172	64.4933	291.462	35.6515
APHP	MADHP	TACHP	160.505	172.644	153.039	170.098	388.103	22.285	189.731	396.304	35.6515
APHP	MADHP	TACLP	164.788	172.942	145.056	409.328	388.103	28.8597	437.545	408.165	35.6515
APHP	MADLP	OH	126.313	116.828	264.517	109.135	367.854	36.2969	-39.188	229.957	28.8759
APHP	MADLP	OL	136.64	119.193	249.102	168.351	367.854	43.2172	38.7335	256.254	28.8759
APHP	MADLP	TACHP	165.829	169.165	147.63	169.967	367.646	22.285	190.246	386.501	28.8759
APHP	MADLP	TACLP	165.601	164.95	149.462	409.328	367.854	28.8597	424.374	386.174	28.8759
APHP	OH	OL	147.753	139.792	207.616	168.351	109.135	43.2172	100.924	47.5401	36.2969
APHP	OH	TACHP	159.369	172.19	151.686	170.098	109.135	22.285	191.33	116.576	36.2969
APHP	OH	TACLP	161.798	170.632	148.654	409.328	109.135	28.8597	431.682	123.988	36.2635
APHP	OL	TACHP	158.301	179.083	143.904	170.021	168.351	22.285	204.847	182.353	43.2172
APHP	OL	TACLP	161.372	178.168	143.748	409.328	168.351	28.8597	443.506	184.527	43.2172
APHP	TACHP	TACLP	112.234	108.248	275.469	409.328	169.4	28.8597	242.809	8.94626	22.285
APLP	GH	GL	168.829	142.293	166.338	263.286	30.2307	24.9338	239.111	32.3643	0.587003
APLP	GH	MADHP	217.872	134.186	129.934	393.841	30.2307	85.2335	398.027	118.242	0.587003
APLP	GH	MADLP	214.485	135.98	131.092	376.656	30.2307	78.5085	381.102	112.98	-0.177703
APLP	GH	OH	216.4	134.564	129.977	111.378	30.2307	82.4903	115.465	116.459	-0.177703
APLP	GH	OL	219.199	133.877	130.588	167.698	30.2307	85.4958	170.676	118.041	-0.177703
APLP	GH	TACHP	205.653	141.699	133.799	168.491	30.2307	64.1145	177.382	101.909	0.587003
APLP	GH	TACLP	210.986	140.653	132.474	409.619	30.2307	68.676	418.141	107.817	0.337003
APLP	GL	MADHP	199.478	142.328	140.109	393.841	263.286	85.1747	396.392	322.155	24.59
APLP	GL	MADLP	198.731	146.762	140.074	376.942	263.286	78.2585	383.068	321.011	24.6838
APLP	GL	OH	196.406	141.106	144.256	111.378	263.286	82.307	108.503	314.915	24.6838
APLP	GL	OL	200.951	142.164	139.743	167.698	263.286	85.4958	170.299	324.113	24.59
APLP	GL	TACHP	182.58	145.162	151.036	167.949	263.286	64.1145	161.406	294.012	24.59
