APHP	APLP	GH	372.024	113.12	118.277	199.961	158.236	159.815	194.412	412.105	-101.595
APHP	APLP	GL	407.925	120.956	109.109	564.704	158.236	187.684	576.718	458.84	-101.262
APHP	APLP	MADHP	493.64	102.123	94.6065	504.944	158.236	293.688	512.444	555.216	-101.262
APHP	APLP	MADLP	488.364	103.342	97.0743	517.463	158.236	287.125	523.751	547.622	-101.262
APHP	APLP	OH	483.394	105.03	98.371	168.962	158.236	278.711	175.952	542.048	-101.262
APHP	APLP	OL	493.88	104.525	95.6676	293.671	158.236	290.155	302.654	554.638	-101.262
APHP	APLP	TACHP	426.151	107.029	101.384	405.277	158.236	218.679	410.377	483.681	-101.262
APHP	APLP	TACLP	425.792	106.821	100.798	503.001	158.236	217.949	508.769	484.141	-101.262
APHP	GH	GL	124.275	96.2097	391.08	564.704	199.961	187.684	269.603	-64.5196	160.148
APHP	GH	MADHP	317.1	184.487	176.34	504.944	199.961	293.688	514.656	341.853	160.148
APHP	GH	MADLP	316.349	190.231	178.055	517.463	199.961	287.125	529.053	340.031	160.148
APHP	GH	OH	307.9	188.44	184.132	168.962	199.961	278.711	172.7	324.519	160.148
APHP	GH	OL	317.25	186.799	180.479	293.671	199.961	289.377	299.537	337.264	159.815
APHP	GH	TACHP	245.039	184.821	210.905	403.762	199.961	218.679	377.995	236.978	160.148
APHP	GH	TACLP	250.075	190.008	205.81	503.001	199.961	217.616	487.305	246.561	159.815
APHP	GL	MADHP	302.771	198.224	175.23	504.944	564.704	293.354	530.498	691.716	188.351
APHP	GL	MADLP	304.608	206.556	177.593	517.463	564.704	286.792	546.574	691.295	187.351
APHP	GL	OH	292.818	201.423	186.117	168.962	564.704	278.711	184.054	671.061	187.684
APHP	GL	OL	304.667	202.281	179.56	293.671	564.704	289.822	314.442	689.372	187.351
APHP	GL	TACHP	215.058	182.905	238.496	403.765	564.704	218.107	348.298	540.641	187.684
APHP	GL	TACLP	221.839	189.837	232.777	503.001	564.704	217.949	460.07	553.189	187.684
APHP	MADHP	MADLP	85.3567	91.8521	544.288	517.463	504.944	287.125	64.907	46.3249	293.688
APHP	MADHP	OH	163.56	176.713	355.367	168.962	505.944	278.711	-11.5434	315.393	293.688
APHP	MADHP	OL	137.112	139.274	427.18	293.671	504.944	290.155	5.9349	217.205	293.688
APHP	MADHP	TACHP	220.806	293.201	166.044	403.944	504.944	218.679	530.39	560.323	293.688
APHP	MADHP	TACLP	220.427	292.972	163.481	503.001	504.944	217.949	632.825	562.567	293.688
APHP	MADLP	OH	166.775	173.433	357.893	168.962	517.463	278.711	-15.7337	325.404	287.125
APHP	MADLP	OL	138.128	133.795	431.798	293.671	517.463	290.155	-4.16359	222.193	287.125
APHP	MADLP	TACHP	226.285	292.184	168.277	403.427	517.463	218.679	527.665	575.804	287.125
APHP	MADLP	TACLP	226.126	292.176	165.948	503.001	517.463	217.949	629.488	578.355	286.125
APHP	OH	OL	180.331	169.339	348.339	293.671	168.962	290.155	114.785	-1.13098	278.711
APHP	OH	TACHP	218.524	277.765	178.986	404.249	168.962	218.679	503.347	207.851	278.711
APHP	OH	TACLP	217.974	277.367	176.091	503.001	168.962	217.616	604.348	209.87	278.378
APHP	OL	TACHP	223.007	293.24	166.406	402.94	293.671	218.679	529.829	350.5	290.155
APHP	OL	TACLP	221.514	291.898	164.627	503.001	293.671	217.949	630.246	350.418	290.155
APHP	TACHP	TACLP	52.1062	52.2572	470.274	503.001	403.094	217.949	84.4633	-12.3724	218.679
APLP	GH	GL	134.15	89.0809	395.798	576.718	194.412	458.84	269.603	-64.5196	412.105
APLP	GH	MADHP	324.848	179.561	178.93	512.444	194.412	555.216	514.656	341.853	412.105
APLP	GH	MADLP	324.541	186.999	181.091	523.751	194.412	547.622	529.053	340.031	412.105
APLP	GH	OH	315.988	184.712	187.062	175.952	194.412	542.048	172.7	324.519	412.105
APLP	GH	OL	325.749	181.283	183.821	302.654	194.412	554.638	299.537	337.264	412.105
APLP	GH	TACHP	253.234	182.214	213.942	408.343	194.412	483.681	377.059	236.978	412.105
APLP	GH	TACLP	258.373	187.126	208.951	508.769	194.412	484.141	487.305	246.561	412.105
APLP	GL	MADHP	298.669	198.452	182.974	512.444	576.718	555.216	530.498	691.716	458.84
